"";"anime_id";"name";"genre";"type";"episodes";"rating";"members"
"6778";22137;"Toukiden: The Age of Demons - Introduction";"Action, Demons";"Special";"1";5,94;499
"6779";5620;"Uchuu Enban Dai-Sensou";"Action, Mecha, Romance";"Movie";"1";5,94;557
"6780";33105;"Wake Up, Girl Zoo! Miyagi PR de Go!";"Comedy";"Special";"1";5,94;283
"6781";16648;"Youchien Senshi: Hanamaru Girls";"Action, Comedy, Kids";"Special";"3";5,94;1147
"6782";29707;"Yume no Ukiyo ni Saitemina";"Music";"Music";"1";5,94;397
"6783";27757;"Anisava";"Comedy, Romance, Slice of Life";"TV";"13";5,93;176
"6784";5167;"Cream Lemon: New Generation";"Drama, Romance";"OVA";"4";5,93;917
"6785";3152;"Down Load: Namu Amida Butsu wa Ai no Uta";"Action, Adventure, Psychological, Sci-Fi";"OVA";"1";5,93;740
"6786";2782;"Fire Emblem";"Action, Adventure, Fantasy, Magic, Shounen";"OVA";"2";5,93;5372
"6787";32954;"Flying Witch Petit";"Comedy, Slice of Life, Supernatural";"ONA";"9";5,93;6769
"6788";832;"Ginsoukikou Ordian";"Mecha, Sci-Fi";"TV";"24";5,93;1304
"6789";3390;"Hoshi no Umi no Amuri";"Adventure, Fantasy, Sci-Fi";"OVA";"3";5,93;2443
"6790";20463;"Little Nemo Pilot (1987)";"Adventure";"Special";"1";5,93;267
"6791";23837;"Meisou! Underworld";"Action, Supernatural, Thriller";"ONA";"1";5,93;1456
"6792";3573;"Moegaku?5";"Magic, Parody";"TV";"40";5,93;572
"6793";17891;"Namida no Tsubomi";"Music, Slice of Life";"Music";"1";5,93;144
"6794";31777;"Neko nanka Yondemo Konai.";"Seinen, Slice of Life";"TV";"12";5,93;623
"6795";32879;"Norn9: Norn+Nonet Recap";"Adventure, Fantasy, Josei, Romance";"Special";"1";5,93;2109
"6796";4823;"Youkai Ningen Bem (2006)";"Horror";"TV";"26";5,93;1070
"6797";9279;"Bara no Hana to Joe";"Drama, Kids";"Movie";"1";5,92;306
"6798";32947;"Battery";"Drama, Slice of Life, Sports";"TV";"11";5,92;30270
"6799";3025;"Dragon Slayer Eiyuu Densetsu: Ouji no Tabidachi";"Action, Fantasy, Magic";"OVA";"2";5,92;641
"6800";3968;"Dragoon";"Adventure, Fantasy";"OVA";"3";5,92;896
"6801";1685;"Duel Masters";"Action, Adventure, Comedy, Shounen";"TV";"26";5,92;13012
"6802";13255;"Haru wa Kuru";"Adventure";"ONA";"1";5,92;547
"6803";7561;"Kaitou Reinya";"Comedy";"TV";"12";5,92;2087
"6804";2080;"Majokko Club Yoningumi: A Kuukan kara no Alien X";"Action, Comedy, Magic, Parody, Sci-Fi";"OVA";"1";5,92;441
"6805";2261;"Malice@Doll";"Horror, Psychological, Sci-Fi";"OVA";"3";5,92;1739
"6806";16255;"Meisou-Ou Border";"Adventure";"OVA";"1";5,92;187
"6807";9708;"Mobile Suit Gundam ZZ: Gundam Frag.";"Action, Mecha, Military, Sci-Fi";"OVA";"2";5,92;2058
"6808";24995;"Moon Festa";"Music";"Music";"1";5,92;103
"6809";31143;"Onsen Yousei Hakone-chan";"Comedy, Seinen, Slice of Life";"TV";"13";5,92;18498
"6810";32735;"Persona 3 the Movie Meets “Walkman”";"Drama";"ONA";"1";5,91;937
"6811";786;"Pugyuru";"Comedy, Fantasy, School";"TV";"13";5,92;2513
"6812";23895;"REACH x Thermae Romae: Pietrada no Kekkon";"Comedy, Historical, Seinen";"Special";"1";5,92;308
"6813";8664;"Slime Boukenki: Umi da, Yeah!";"Action, Adventure, Comedy, Fantasy, Game";"Special";"1";5,92;403
"6814";3863;"Sweet Valerian Specials";"Comedy, Magic, Shoujo";"Special";"8";5,92;601
"6815";3192;"Tobira wo Akete";"Action, Adventure, Fantasy, Sci-Fi";"Movie";"1";5,92;894
"6816";30358;"Turnover";"School, Slice of Life";"ONA";"1";5,92;1150
"6817";8631;"YanYan Machiko";"Comedy, Slice of Life";"ONA";"Unknown";5,92;368
"6818";16319;"Asako Get You!!";"Comedy, Romance, School, Seinen, Slice of Life";"OVA";"2";5,91;2619
"6819";1664;"Babel Nisei (2001)";"Action, Adventure, Mystery, Sci-Fi, Shounen, Supernatural";"TV";"13";5,91;1502
"6820";6787;"Goulart Knights: Evoked the Beginning Black";"Action, Drama, Fantasy, Shoujo, Supernatural";"OVA";"1";5,91;8002
"6821";11717;"Hoshi no Kirby: Pilot";"Adventure, Comedy, Fantasy, Parody";"Special";"1";5,91;915
"6822";4452;"Hoshikuzu Paradise";"Comedy, Romance";"OVA";"1";5,91;295
"6823";13299;"Houkago no Tinker Bell";"Comedy, Drama, Mystery, Romance, School, Slice of Life";"OVA";"1";5,91;320
"6824";2574;"Kashi no Ki Mokku";"Adventure, Fantasy";"TV";"52";5,91;787
"6825";8972;"Mahou no Princess Minky Momo vs. Mahou no Tenshi Creamy Mami";"Magic, Shoujo";"Movie";"1";5,91;594
"6826";4318;"Ryuu Seiki";"Action, Demons, Fantasy, Sci-Fi";"OVA";"2";5,91;897
"6827";1989;"Shizuku";"Comedy";"Movie";"1";5,91;1484
"6828";2727;"Sweet Valerian";"Action, Comedy, Magic, School, Shoujo";"TV";"18";5,91;1680
"6829";16798;"Ttori wa Zeta Robot";"Action, Adventure, Kids, Mecha";"Movie";"1";5,91;334
"6830";1176;"Unkai no Meikyuu Zeguy";"Action, Adventure, Fantasy";"OVA";"2";5,91;808
"6831";1973;"X Densha de Ikou";"Dementia, Mystery, Supernatural";"OVA";"1";5,91;1129
"6832";29772;"Calm";"Dementia, Music";"Movie";"1";5,89;506
"6833";11735;"Coluboccoro";"Fantasy, Sci-Fi";"OVA";"1";5,89;1081
"6834";983;"Cosplay Complex: Extra Identification";"Comedy";"OVA";"1";5,9;2145
"6835";3499;"DinoZone";"Adventure, Sci-Fi, Shounen";"OVA";"5";5,9;636
"6836";1927;"Gakuen Tokusou Hikaruon";"Action, Martial Arts, School, Super Power";"OVA";"1";5,9;1068
"6837";32755;"Gregorio";"Music";"Music";"1";5,9;89
"6838";28439;"Hatsune Miku x Tetsuya Nomura";"Music";"Special";"1";5,9;1232
"6839";30080;"Inishie no Megami to Houseki no Ite";"Action";"ONA";"1";5,9;143
"6840";27503;"Karen Senki";"Action, Sci-Fi";"ONA";"11";5,9;8697
"6843";16183;"Lupin Shanshei";"Comedy, Parody";"OVA";"10";5,9;582
"6845";2731;"Shishunki Bishoujo Gattai Robo Z-MIND";"Action, Mecha, Parody";"OVA";"6";5,9;333
"6846";7985;"Taiyou no Hou: El Cantare e no Michi";"Fantasy, Historical";"Movie";"1";5,9;332
"6847";31972;"Tang Lang Bu Chan";"Historical";"Movie";"1";5,9;112
"6848";5270;"All That Gundam";"Action, Mecha, Sci-Fi";"Special";"1";5,89;2760
"6849";33746;"Anitore! XX";"Comedy, Sports";"TV";"12";5,89;6227
"6850";30382;"Aquarion Logos";"Action, Comedy, Drama, Fantasy, Mecha, Romance, Sci-Fi";"TV";"26";5,89;11756
"6851";7786;"Arabian Nights: Sindbad no Bouken";"Action, Adventure, Fantasy";"Movie";"1";5,89;550
"6852";20705;"Baka Misérables";"Music, Parody";"ONA";"3";5,89;169
"6854";2365;"Grandeek";"Adventure, Fantasy, Magic";"OVA";"1";5,89;896
"6855";4540;"Gundam: Mission to the Rise";"Action, Mecha, Sci-Fi";"Special";"1";5,89;2710
"6857";7807;"Mahou Shoujo Lalabel: Umi ga Yobu Natsuyasumi";"Comedy, Magic, Shoujo, Slice of Life";"Movie";"1";5,89;360
"6858";16377;"Peeping Life: The Perfect Extension";"Comedy, Slice of Life";"OVA";"10";5,89;245
"6859";574;"Rean no Tsubasa";"Fantasy, Mecha, Sci-Fi";"ONA";"6";5,89;2228
"6860";33366;"Toukiden 2";"Action, Demons";"ONA";"3";5,89;199
"6861";12399;"Touyama Sakura Uchuu Chou: Yatsu no Na wa Gold";"Action, Sci-Fi";"OVA";"1";5,89;199
"6862";32454;"Usakame";"Comedy, Shounen, Sports";"TV";"12";5,89;5941
"6863";10904;"Waza no Tabibito";"Adventure, Fantasy";"Movie";"1";5,89;474
"6864";9365;"Wellber no Monogatari: Kanashimi no Senshi Galahad no Banka";"Action, Adventure, Comedy, Fantasy";"OVA";"1";5,89;472
"6865";32853;"7-kakan.";"Music";"Music";"1";5,88;143
"6866";31710;"Divine Gate";"Action, Fantasy, Sci-Fi";"TV";"12";5,88;83271
"6867";8526;"Honey Tokyo";"Sci-Fi";"ONA";"1";5,88;1410
"6868";19185;"HORIZON feat. Hatsune Miku";"Music";"Music";"1";5,88;1297
"6869";1775;"Jikuu Tenshou Nazca";"Action, Adventure, Drama, Fantasy, Magic";"TV";"12";5,88;3080
"6870";2599;"Juusenki L-Gaim I: Pentagona Window + Lady Gyabure";"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen, Space";"OVA";"1";5,88;409
"6872";13373;"Kyoto Animation: Hana-hen";"Slice of Life";"Special";"1";5,88;2483
"6873";31830;"lilac (bombs Jun Togawa)";"Music";"Music";"1";5,88;175
"6874";29757;"Mori no e";"Kids, Music";"Music";"1";5,87;202
"6875";19237;"Nimrod";"Fantasy, Music";"Music";"1";5,88;296
"6876";5492;"Platonic Chain: Web";"Sci-Fi, Slice of Life";"Special";"1";5,88;322
"6877";1712;"Shin Seiki Den Mars";"Mecha, Sci-Fi, Shounen";"TV";"13";5,88;556
"6878";1743;"Super Milk-chan";"Action, Comedy, Parody, Sci-Fi";"TV";"14";5,88;2476
"6879";9667;"Super Speed";"Music";"Music";"1";5,88;691
"6880";5662;"Suteneko Tora-chan";"Music";"Movie";"1";5,88;615
"6881";9521;"Tie Shan Gongzhu";"Action, Adventure, Fantasy";"Movie";"1";5,88;347
"6882";7248;"Top wo Nerae! Gunbuster Specials";"Mecha, Space";"Special";"3";5,88;3095
"6883";1076;"Wizardry";"Action, Adventure, Fantasy";"OVA";"1";5,88;991
"6884";1692;"_Summer";"Drama, Harem, Romance";"OVA";"2";5,88;7051
"6885";3843;"Ali Baba to 40-hiki no Touzoku";"Action, Fantasy";"Movie";"1";5,87;602
"6886";1586;"Aoi Umi no Tristia";"Adventure, Mecha";"OVA";"2";5,87;2279
"6887";4908;"Bihada Ichizoku";"Drama, Parody, Shoujo";"TV";"12";5,87;2777
"6888";30199;"Hakimono to Kasa no Monogatari";"Music";"Music";"1";5,87;108
"6889";8920;"Inuki Kanako Zekkyou Collection: Gakkou ga Kowai!";"Horror";"OVA";"1";5,87;418
"6890";12723;"Loups=Garous Pilot";"Mystery, Sci-Fi, Thriller";"Special";"1";5,87;622
"6891";8231;"Princess Lover!: Magical Knight Maria-chan";"Magic, Parody";"Special";"6";5,87;5960
"6892";12907;"Sekiei Ayakashi Mangatan";"Fantasy, Historical, Supernatural";"ONA";"3";5,87;2615
"6893";21773;"Sugar*Soldier";"Shoujo";"Special";"3";5,87;6738
"6894";5372;"Aura Battler Dunbine OVA";"Adventure, Mecha, Sci-Fi";"OVA";"3";5,86;972
"6895";30091;"Chaos Dragon: Sekiryuu Seneki";"Action, Fantasy, Supernatural";"TV";"12";5,86;62257
"6896";33771;"Cheating Craft";"Action, Comedy, School";"TV";"12";5,86;23469
"6897";1992;"Chou Kousoku Gran Doll";"Action, Comedy, Mecha, School";"OVA";"3";5,86;837
"6898";9502;"Egao no Hana";"Music";"Music";"1";5,86;670
"6899";23259;"Gundam: G no Reconguista";"Action, Mecha, Sci-Fi, Space";"TV";"26";5,86;16538
"6900";31769;"Kojiki: Hyuuga-hen";"Historical";"Movie";"1";5,86;148
"6901";2278;"Mahou Yuugi 3D";"Comedy, Magic";"OVA";"1";5,86;1148
"6902";6907;"Mikan-Seijin";"Comedy";"TV";"26";5,86;258
"6903";20667;"Mobile Suit Gundam: Zeonic Front - Indignation of Zeon.";"Mecha, Military";"Special";"1";5,86;785
"6905";23595;"Seihou Tenshi Angel Links Special";"Comedy, Sci-Fi, Space";"Special";"1";5,86;310
"6907";28631;"Studio Khara vs. CyberConnect2 Gachinko! Animation Taiketsu!";"Action";"ONA";"2";5,86;217
"6908";6607;"Superflat First Love";"Adventure, Fantasy";"Special";"1";5,86;2433
"6909";21775;"Yugami-kun ni wa Tomodachi ga Inai";"Comedy, Romance, School, Slice of Life";"ONA";"2";5,86;858
"6910";3430;"Blame! Prologue";"Action, Mecha, Sci-Fi";"OVA";"2";5,85;4703
"6911";29585;"Chikotan";"Music, Psychological";"Movie";"1";5,87;145
"6912";17267;"Futari wa Milky Holmes";"Comedy, Mystery, Super Power";"TV";"12";5,85;6303
"6913";1933;"Growlanser IV: Wayfarer of the Time";"Action";"OVA";"1";5,85;931
"6914";10958;"High Score";"Comedy, Shoujo";"TV";"8";5,85;4894
"6915";31300;"Irodorimidori: Change Our Mirai!";"Music";"Music";"1";5,85;721
"6917";21421;"Mahou Shoujo Taisen";"Magic";"TV";"26";5,85;12783
"6918";15937;"Monster Farm 5: Circus Caravan OVA - Kessei!! Orcoro Circus";"Action, Fantasy, Shounen";"OVA";"1";5,85;302
"6919";9826;"Okubyou na Venus";"Music";"OVA";"1";5,85;223
"6920";4103;"Oval x Over";"Cars";"OVA";"1";5,85;557
"6921";3736;"Parappa the Rapper";"Comedy, Fantasy";"TV";"30";5,85;1199
"6922";23029;"Popful Mail";"Comedy, Fantasy, Music";"Music";"1";5,85;166
"6923";3821;"Portable Kuukou";"Music, Sci-Fi";"Music";"1";5,85;1515
"6924";2522;"Rakushou! Hyper Doll";"Adventure, Comedy, Magic, Sci-Fi, Shounen";"OVA";"2";5,85;937
"6925";2311;"Shounen Kenya";"Adventure";"Movie";"1";5,85;816
"6926";31073;"Show By Rock!!: Plasmagica na Gogo";"Comedy";"ONA";"3";5,85;469
"6927";1766;"Youseiki Suikoden";"Action, Fantasy, Martial Arts";"OVA";"1";5,85;1240
"6928";10813;"Alps no Shoujo Heidi Pilot";"Comedy, Drama, Slice of Life";"Special";"1";5,84;419
"6929";16169;"Choboraunyopomi Gekijou Ai Mai Mii";"Comedy, Slice of Life";"TV";"13";5,83;16846
"6930";4967;"Choujin Locke: Mirror Ring";"Action, Sci-Fi, Super Power";"OVA";"1";5,84;391
"6931";30967;"Chuumon no Ooi Ryouriten (1993)";"Fantasy, Horror, Supernatural";"Movie";"1";5,83;238
"6932";31157;"ClassicaLoid";"Comedy, Music";"TV";"25";5,84;11717
"6933";31467;"Grendizer Giga";"Action, Mecha";"ONA";"1";5,84;207
"6934";2876;"Hoshi no Orpheus";"Fantasy, Kids";"Movie";"1";5,84;310
"6935";17387;"Imokawa Mukuzo: Genkanban no Maki";"Comedy";"Movie";"1";5,83;208
"6936";5878;"Love Position: Halley Densetsu";"Fantasy, Sci-Fi";"OVA";"1";5,84;398
"6937";4104;"Mini Moni the TV";"Comedy";"TV";"15";5,84;273
"6938";4929;"Next Senki Ehrgeiz";"Action, Mecha, Sci-Fi";"TV";"12";5,84;472
"6939";33213;"Onizushi";"Comedy, Demons";"ONA";"3";5,84;153
"6940";6513;"Ravex in Tezuka World";"Music, Space";"OVA";"1";5,84;620
"6941";15127;"Sakura Taisen: Kanadegumi";"Shoujo";"OVA";"1";5,84;1630
"6942";10373;"Soul Link Picture Drama";"Romance, Sci-Fi";"Special";"3";5,84;603
"6944";281;"Akane Maniax";"Comedy, Mecha, Romance";"OVA";"3";5,83;13988
"6945";11087;"Awake";"Action, Mecha, Parody, Sci-Fi";"Special";"2";5,83;276
"6946";13041;"Battle Break";"Action, Kids";"ONA";"1";5,83;189
"6947";3625;"Battle Royal High School";"Action, Horror, Martial Arts, Super Power, Supernatural";"OVA";"1";5,83;2899
"6948";13407;"Doudou";"Fantasy";"OVA";"2";5,83;234
"6949";8554;"Hashire Melos";"Drama, Historical";"Special";"1";5,83;338
"6950";13249;"Lupin VIII";"Adventure, Comedy, Shounen";"Special";"1";5,83;1166
"6951";33549;"Mame-Mofu Collab Animation";"Comedy";"ONA";"1";5,83;119
"6952";21427;"Minna Atsumare! Falcom Gakuen";"Comedy, Parody, School, Seinen";"TV";"13";5,83;3175
"6953";1936;"Misute?naide Daisy";"Comedy, Romance, Sci-Fi";"TV";"12";5,83;720
"6954";3496;"Ougon no Hou: El Cantare no Rekishikan";"Fantasy, Historical";"Movie";"1";5,83;308
"6955";31549;"Peeping Life TV: Season 1??";"Comedy, Slice of Life";"TV";"12";5,83;1573
"6956";21771;"Romantica Clock";"Shoujo";"Special";"3";5,83;8491
"6957";16247;"Satsujin Kippu wa Heart-iro";"Mystery, Shoujo";"OVA";"1";5,83;209
"6958";32564;"Tokiwa Kitareri!!";"Action, Magic, Shounen";"Special";"1";5,83;176
"6959";30920;"Utopa";"Sci-Fi";"Movie";"1";5,83;590
"6960";5232;"Band of Ninja";"Action";"Movie";"1";5,82;748
"6961";10375;"Denshinbashira no Okaasan";"Drama";"Movie";"1";5,82;224
"6962";4147;"Doggy Poo";"Fantasy, Kids";"Movie";"1";5,82;2212
"6963";21821;"Fuuun Ishin Dai?Shogun";"Action, Historical, Mecha";"TV";"12";5,82;15758
"6964";9053;"Ice Movie";"Action, Military, Sci-Fi";"Movie";"1";5,82;804
"6965";13309;"Kyoto Animation: Hoshi-hen";"Fantasy";"Special";"1";5,82;2295
"6966";33274;"Onara Gorou";"Comedy";"TV";"13";5,82;5117
"6967";13427;"PES: Peace Eco Smile";"Slice of Life, Space";"ONA";"7";5,82;2487
"6968";611;"Platonic Chain";"Sci-Fi, Slice of Life";"TV";"24";5,82;1091
"6969";16251;"Shinkai no Kantai: Submarine 707";"Action, Adventure, Military, Sci-Fi";"OVA";"1";5,82;299
"6970";6038;"Transformers Zone";"Mecha, Sci-Fi";"OVA";"1";5,82;791
"6972";1442;"Alexander Senki";"Action, Adventure, Fantasy, Historical, Sci-Fi, Supernatural";"TV";"13";5,81;4014
"6973";16936;"Boku no Imouto wa &quot;Osaka Okan&quot;: Haishin Gentei Osaka Okan.";"Comedy";"ONA";"1";5,81;2738
"6974";695;"Canvas: Sepia-iro no Motif";"Comedy, Romance, Slice of Life";"OVA";"2";5,81;5464
"6975";9629;"Cyborg 009: The Reopening";"Action, Adventure, Mecha, Sci-Fi, Shounen";"Special";"1";5,81;971
"6976";17513;"Diabolik Lovers";"Harem, School, Shoujo, Vampire";"TV";"12";5,81;107960
"6977";11511;"Evidence";"Music";"Music";"1";5,81;705
"6978";25943;"Hacka Doll";"Fantasy";"Special";"2";5,81;2961
"6979";8659;"I&#039;m Here with You";"Kids, Music";"Music";"1";5,81;327
"6980";1831;"Iczer-Girl Iczelion";"Action, Adventure, Sci-Fi";"OVA";"2";5,81;1194
"6981";31310;"Ishikeri";"Comedy";"Movie";"1";5,81;207
"6982";6266;"Joseito";"Drama, School, Slice of Life";"OVA";"1";5,81;774
"6983";31377;"Kataribe Shoujo Honoka";"Slice of Life, Supernatural";"ONA";"1";5,81;241
"6984";1058;"Kidou Shinsengumi Moeyo Ken";"Adventure, Comedy, Historical";"OVA";"4";5,81;1114
"6985";2078;"Landlock";"Adventure, Fantasy, Sci-Fi";"OVA";"2";5,81;965
"6986";21715;"Makkuramori no Uta";"Music";"Music";"1";5,81;117
"6987";625;"Moekan The Animation";"Comedy, Romance";"OVA";"3";5,81;1859
"6988";619;"Ninja Ryuukenden";"Adventure, Demons, Drama, Sci-Fi, Shounen, Supernatural, Thriller";"OVA";"1";5,81;2281
"6989";2767;"Taneyamagahara no Yoru";"Fantasy, Kids, Psychological, Slice of Life";"Movie";"1";5,81;2428
"6990";6947;"Uchurei!";"Comedy, Sci-Fi, Slice of Life";"TV";"12";5,81;864
"6992";5330;"Alice in Cyberland";"Action";"OVA";"1";5,8;605
"6993";2056;"Cosmo Police Justy";"Action, Sci-Fi, Shounen, Space, Super Power, Supernatural";"OVA";"1";5,8;970
"6994";33912;"Gakuen Handsome: Haitoku no Lesson";"Comedy, Music";"Music";"2";5,79;316
"6995";21267;"Go! Go! 575";"Slice of Life";"TV";"4";5,8;7755
"6996";13693;"Ippatsu Hicchuu!! Devander";"Action, Mecha, Parody, Sci-Fi, Super Power";"OVA";"1";5,8;316
"6997";17293;"Love Like Aliens";"Action, Music, Sci-Fi";"Music";"1";5,8;567
"6998";22293;"Mahou no Yousei Persia: Escape!";"Music";"Music";"1";5,8;192
"6999";32438;"Mayoiga";"Drama, Horror, Mystery, Psychological";"TV";"12";5,8;117090
"7000";10520;"Nurse Witch Komugi-chan Magikarte Z Special";"Comedy, Parody";"Special";"1";5,8;1227
"7001";10735;"Planetes Picture Drama";"Comedy, Sci-Fi, Space";"Special";"9";5,8;1205
"7002";2094;"Relic Armor Legaciam";"Action, Mecha, Sci-Fi";"OVA";"1";5,8;686
"7003";19469;"Saiki Kusuo no ?-nan";"Comedy, School, Shounen, Supernatural";"ONA";"1";5,81;3584
"7004";32595;"Seisen Cerberus: Ryuukoku no Fatalités";"Adventure, Fantasy";"TV";"13";5,8;49394
"7005";9561;"Shokupan Mimi";"Comedy";"TV";"12";5,8;803
"7006";31966;"Sword Gai";"Action, Seinen, Supernatural";"ONA";"1";5,8;210
"7007";6835;"Umi no Mizu wa Naze Karai";"Historical";"Movie";"1";5,8;531
"7008";1342;"Violence Jack: Jigoku Gai-hen";"Action, Drama, Horror";"OVA";"1";5,8;3456
"7009";5053;"Ai City";"Action, Sci-Fi, Super Power";"Movie";"1";5,79;1513
"7011";8669;"Ano Koro no Namida wa";"Music, Slice of Life";"Music";"1";5,79;401
"7012";2837;"Ariel Deluxe";"Action, Comedy, Mecha, Sci-Fi";"OVA";"2";5,79;615
"7013";19233;"Around";"Slice of Life";"Movie";"1";5,79;468
"7014";4458;"Bavel no Hon";"Kids";"Special";"1";5,79;1906
"7015";8628;"Chains &amp; Rings";"Fantasy, Music";"Music";"1";5,79;687
"7016";3684;"Dimension Loop";"Sci-Fi";"OVA";"1";5,79;1805
"7017";32608;"Endride";"Adventure, Fantasy";"TV";"24";5,79;38223
"7018";32618;"Hietsuki Bushi";"Fantasy, Music, Sci-Fi";"Music";"1";5,79;103
"7019";33187;"Katsudou Shashin";"";"Movie";"1";5,79;607
"7020";31252;"Korekarasaki, Nando Anata to.";"Music, Slice of Life";"Music";"1";5,79;370
"7021";4058;"Makyou Gaiden Le Deus";"Action, Adventure, Mecha, Sci-Fi";"OVA";"1";5,79;671
"7022";21055;"Mission School";"Music, School";"Music";"1";5,79;243
"7023";8697;"Mizutori";"Music";"Music";"1";5,79;275
"7025";816;"Nanako Kaitai Shinsho";"Comedy, Mecha, Military, Sci-Fi";"OVA";"6";5,79;6733
"7026";2529;"Princess Minerva";"Adventure, Comedy, Fantasy, Parody";"OVA";"1";5,79;805
"7027";25873;"Toukiden Kiwami";"Action, Fantasy, Martial Arts";"ONA";"1";5,79;518
"7029";5926;"Antique Heart";"Magic, Mystery, School";"OVA";"1";5,78;616
"7030";8898;"Circuit Angel: Ketsui no Starting Grid";"Action";"OVA";"1";5,78;424
"7032";10463;"Exper Zenon";"Action, Sci-Fi";"Movie";"1";5,78;623
"7033";30463;"Kyoufu Shinbun (2014)";"Demons, Fantasy, Horror, Supernatural";"ONA";"16";5,78;640
"7034";20713;"Mai Zhu";"Comedy, Historical";"Movie";"1";5,78;180
"7035";2081;"Makeruna! Makendou";"Comedy, Magic, Shounen";"OVA";"1";5,78;555
"7036";29825;"Onnanoko tte.";"Comedy, Shoujo, Slice of Life";"Special";"4";5,78;171
"7037";11661;"Robo to Shoujo (Kari)";"Action, Comedy, Mecha, Sci-Fi";"ONA";"9";5,78;1031
"7038";13141;"Shibainuko-san";"Comedy";"TV";"26";5,78;6204
"7039";7314;"Yona Yona Penguin";"Adventure, Fantasy, Kids";"Movie";"1";5,78;469
"7040";19945;"Zoku Natsume Yuujinchou: 3D Nyanko-sensei Gekijou";"Comedy";"Special";"5";5,78;3265
"7041";30234;"1989";"Music, Space";"Music";"1";5,77;374
"7043";5648;"Bouken Shite mo Ii Koro";"Comedy, Seinen";"OVA";"3";5,77;369
"7044";3127;"California Crisis: Tsuigeki no Juuka";"Action, Adventure, Comedy";"OVA";"1";5,77;1604
"7045";5237;"Compiler Festa";"Action, Drama, Sci-Fi";"OVA";"1";5,77;455
"7046";10313;"Dallos Special";"Fantasy";"Movie";"1";5,77;301
"7048";33011;"Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku";"Comedy, Fantasy, Parody";"ONA";"12";5,99;3251
"7049";10391;"Kuragehime: Soreike! Amars Tankentai";"Adventure, Comedy, Josei";"Special";"6";5,77;6115
"7050";6667;"Love to Live By";"Music";"Music";"1";5,77;911
"7051";6184;"Makaryuudo Demon Hunter";"Demons, Supernatural";"OVA";"1";5,77;668
"7052";11269;"Maken Liner 0011 Henshin Seyo!";"Action, Mecha, Sci-Fi";"Movie";"1";5,77;238
"7053";8660;"Minarai Chameleon";"Comedy, Kids, Music";"Music";"1";5,77;140
"7054";32191;"Okitegami Kyouko no Bibouroku x Monogatari";"Supernatural";"ONA";"1";5,77;1771
"7055";3473;"Souseiki";"Parody";"Movie";"1";5,77;959
"7056";25891;"Stitch to Suna no Wakusei";"Adventure, Comedy, Kids, Sci-Fi";"Special";"1";5,77;198
"7057";11789;"Wish Me Mell";"Fantasy, Kids, Magic";"ONA";"2";5,77;227
"7058";4709;"Aesop&#039;s World";"Kids";"TV";"26";5,76;261
"7059";31908;"Ai think so,";"Music";"Music";"1";5,77;203
"7060";29822;"Channel 5.5 2nd Season";"Comedy, Parody";"ONA";"4";5,76;277
"7061";13089;"Hana to Mogura";"Comedy";"Movie";"1";5,76;210
"7062";4939;"Macross Fufonfia";"Comedy, Parody";"ONA";"20";5,76;2189
"7063";9361;"Molly Star-Racer";"Mecha, Music";"Music";"1";5,76;914
"7064";8162;"Mugen Shinshi: Bouken Katsugeki-hen";"Fantasy, Horror, Mystery";"OVA";"1";5,76;418
"7065";3886;"Super Mario Brothers: Peach-hime Kyuushutsu Daisakusen!";"Adventure, Comedy, Shounen";"Movie";"1";5,76;2029
"7066";30425;"Wake Up! Dodo";"Music";"Music";"1";5,76;140
"7068";5624;"Biohazard 4D-Executer";"Action, Adventure, Horror, Military";"Special";"1";5,75;2423
"7069";1811;"Bounty Dog: Getsumen no Ibu";"Action, Sci-Fi, Space";"OVA";"2";5,75;1752
"7070";19137;"EDEN";"Music";"Music";"1";5,75;1159
"7071";32761;"Gekkou Shokudou";"Music";"Music";"1";5,75;92
"7072";27793;"It Girl";"Music";"Music";"1";5,75;961
